region,metric,period,value
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 52,112.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 53,125.8
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 54,131.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 55,127.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 56,143.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 57,139.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 58,142.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 59,175.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 6,155.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 60,166.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 61,181.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 62,211.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 63,229.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 64,238.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 7,150.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 8,151.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 9,157.0
North America,    Other Costs ~$100,Unnamed: 58,80.0
North America,    Other Costs ~$100,Unnamed: 59,80.0
North America,    Other Costs ~$100,Unnamed: 60,80.0
North America,    Other Costs ~$100,Unnamed: 61,80.0
North America,    Other Costs ~$100,Unnamed: 62,80.0
North America,    Other Costs ~$100,Unnamed: 63,80.0
North America,    Other Costs ~$100,Unnamed: 64,80.0
North America,    Other costs ~75,Unnamed: 58,75.0
North America,    Other costs ~75,Unnamed: 59,75.0
North America,    Other costs ~75,Unnamed: 60,75.0
North America,    Other costs ~75,Unnamed: 61,75.0
North America,    Other costs ~75,Unnamed: 62,75.0
North America,    Other costs ~75,Unnamed: 63,75.0
North America,    Other costs ~75,Unnamed: 64,75.0
North America,- BOF Costs (Total) ($/mt),Unnamed: 10,493.001875
North America,- BOF Costs (Total) ($/mt),Unnamed: 11,516.68
North America,- BOF Costs (Total) ($/mt),Unnamed: 12,525.461172
North America,- BOF Costs (Total) ($/mt),Unnamed: 13,567.669919
North America,- BOF Costs (Total) ($/mt),Unnamed: 14,620.393906
North America,- BOF Costs (Total) ($/mt),Unnamed: 15,548.04
North America,- BOF Costs (Total) ($/mt),Unnamed: 16,577.205403
North America,- BOF Costs (Total) ($/mt),Unnamed: 17,595.986562
North America,- BOF Costs (Total) ($/mt),Unnamed: 18,569.217373
North America,- BOF Costs (Total) ($/mt),Unnamed: 19,589.609609
North America,- BOF Costs (Total) ($/mt),Unnamed: 20,788.308145
North America,- BOF Costs (Total) ($/mt),Unnamed: 21,736.286667
North America,- BOF Costs (Total) ($/mt),Unnamed: 22,663.116667
North America,- BOF Costs (Total) ($/mt),Unnamed: 23,584.250469
North America,- BOF Costs (Total) ($/mt),Unnamed: 24,627.063258
North America,- BOF Costs (Total) ($/mt),Unnamed: 25,543.108721
North America,- BOF Costs (Total) ($/mt),Unnamed: 26,497.746574
North America,- BOF Costs (Total) ($/mt),Unnamed: 27,435.342406
North America,- BOF Costs (Total) ($/mt),Unnamed: 28,420.235444
North America,- BOF Costs (Total) ($/mt),Unnamed: 29,403.876597
North America,- BOF Costs (Total) ($/mt),Unnamed: 30,409.464953
North America,- BOF Costs (Total) ($/mt),Unnamed: 31,440.836234
North America,- BOF Costs (Total) ($/mt),Unnamed: 32,498.051107
North America,- BOF Costs (Total) ($/mt),Unnamed: 33,468.565277
North America,- BOF Costs (Total) ($/mt),Unnamed: 34,460.343633
North America,- BOF Costs (Total) ($/mt),Unnamed: 35,442.642713
North America,- BOF Costs (Total) ($/mt),Unnamed: 36,439.421731
North America,- BOF Costs (Total) ($/mt),Unnamed: 37,456.915081
North America,- BOF Costs (Total) ($/mt),Unnamed: 38,442.03263
North America,- BOF Costs (Total) ($/mt),Unnamed: 39,417.718853
North America,- BOF Costs (Total) ($/mt),Unnamed: 40,433.361364
North America,- BOF Costs (Total) ($/mt),Unnamed: 41,505.964844
North America,- BOF Costs (Total) ($/mt),Unnamed: 42,442.303136
North America,- BOF Costs (Total) ($/mt),Unnamed: 43,343.350739
North America,- BOF Costs (Total) ($/mt),Unnamed: 44,334.465807
North America,- BOF Costs (Total) ($/mt),Unnamed: 45,310.235003
North America,- BOF Costs (Total) ($/mt),Unnamed: 46,306.225738
North America,- BOF Costs (Total) ($/mt),Unnamed: 47,338.47125
North America,- BOF Costs (Total) ($/mt),Unnamed: 48,358.416154
North America,- BOF Costs (Total) ($/mt),Unnamed: 49,358.563889
North America,- BOF Costs (Total) ($/mt),Unnamed: 50,395.49
North America,- BOF Costs (Total) ($/mt),Unnamed: 51,423.435
North America,- BOF Costs (Total) ($/mt),Unnamed: 52,449.814687
North America,- BOF Costs (Total) ($/mt),Unnamed: 53,492.086613
North America,- BOF Costs (Total) ($/mt),Unnamed: 54,521.665385
North America,- BOF Costs (Total) ($/mt),Unnamed: 55,506.348485
North America,- BOF Costs (Total) ($/mt),Unnamed: 56,500.971154
North America,- BOF Costs (Total) ($/mt),Unnamed: 57,527.376111
North America,- BOF Costs (Total) ($/mt),Unnamed: 58,529.901477
North America,- BOF Costs (Total) ($/mt),Unnamed: 6,496.886667
North America,- BOF Costs (Total) ($/mt),Unnamed: 7,487.874297
North America,- BOF Costs (Total) ($/mt),Unnamed: 8,482.298889
North America,- BOF Costs (Total) ($/mt),Unnamed: 9,502.829583
North America,- EAF Costs (Total) ($/mt),Unnamed: 10,545.897594
North America,- EAF Costs (Total) ($/mt),Unnamed: 11,552.736791
North America,- EAF Costs (Total) ($/mt),Unnamed: 12,548.888422
North America,- EAF Costs (Total) ($/mt),Unnamed: 13,586.345279
North America,- EAF Costs (Total) ($/mt),Unnamed: 14,589.656919
North America,- EAF Costs (Total) ($/mt),Unnamed: 15,561.777236
North America,- EAF Costs (Total) ($/mt),Unnamed: 16,563.571514
North America,- EAF Costs (Total) ($/mt),Unnamed: 17,661.347902
North America,- EAF Costs (Total) ($/mt),Unnamed: 18,612.304809
North America,- EAF Costs (Total) ($/mt),Unnamed: 19,596.75801
North America,- EAF Costs (Total) ($/mt),Unnamed: 20,695.812159
North America,- EAF Costs (Total) ($/mt),Unnamed: 21,754.950205
North America,- EAF Costs (Total) ($/mt),Unnamed: 22,676.284075
North America,- EAF Costs (Total) ($/mt),Unnamed: 23,680.065741
North America,- EAF Costs (Total) ($/mt),Unnamed: 24,690.551121
North America,- EAF Costs (Total) ($/mt),Unnamed: 25,637.598824
North America,- EAF Costs (Total) ($/mt),Unnamed: 26,525.785682
North America,- EAF Costs (Total) ($/mt),Unnamed: 27,444.226207
North America,- EAF Costs (Total) ($/mt),Unnamed: 28,401.941708
North America,- EAF Costs (Total) ($/mt),Unnamed: 29,420.846867
North America,- EAF Costs (Total) ($/mt),Unnamed: 30,427.561187
North America,- EAF Costs (Total) ($/mt),Unnamed: 31,433.155418
North America,- EAF Costs (Total) ($/mt),Unnamed: 32,454.987753
North America,- EAF Costs (Total) ($/mt),Unnamed: 33,487.30499
North America,- EAF Costs (Total) ($/mt),Unnamed: 34,486.315085
North America,- EAF Costs (Total) ($/mt),Unnamed: 35,495.321413
North America,- EAF Costs (Total) ($/mt),Unnamed: 36,509.475324
North America,- EAF Costs (Total) ($/mt),Unnamed: 37,535.863861
North America,- EAF Costs (Total) ($/mt),Unnamed: 38,496.588095
North America,- EAF Costs (Total) ($/mt),Unnamed: 39,503.515822
North America,- EAF Costs (Total) ($/mt),Unnamed: 40,434.164878
North America,- EAF Costs (Total) ($/mt),Unnamed: 41,436.659046
North America,- EAF Costs (Total) ($/mt),Unnamed: 42,428.067531
North America,- EAF Costs (Total) ($/mt),Unnamed: 43,372.625662
North America,- EAF Costs (Total) ($/mt),Unnamed: 44,407.62775
North America,- EAF Costs (Total) ($/mt),Unnamed: 45,326.869483
North America,- EAF Costs (Total) ($/mt),Unnamed: 46,331.370421
North America,- EAF Costs (Total) ($/mt),Unnamed: 5,544.501099
North America,- EAF Costs (Total) ($/mt),Unnamed: 6,532.777697
North America,- EAF Costs (Total) ($/mt),Unnamed: 7,520.174572
North America,- EAF Costs (Total) ($/mt),Unnamed: 8,505.758819
North America,- EAF Costs (Total) ($/mt),Unnamed: 9,538.98173
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 10,274.108633
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 11,220.746851
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 12,331.760438
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 13,487.796114
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 14,374.008604
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 15,339.077293
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 16,603.780094
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 17,383.362094
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 18,204.677971
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 19,365.068293
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 20,720.469736
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 21,669.90591
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 22,1349.798753
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 23,1473.463041
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 24,1032.889248
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 25,743.041733
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 26,323.218569
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 27,118.469823
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 28,144.602144
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 29,275.455096
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 30,190.144919
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 31,202.572177
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 32,216.052871
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 33,325.719913
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 34,442.554461
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 35,557.272477
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 36,561.765615
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 37,382.284308
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 38,253.413049
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 39,274.75846
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 40,259.540001
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 41,199.658089
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 42,152.218109
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 43,317.322656
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 44,309.66955
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 45,155.798413
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 46,126.731603
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 47,146.644516
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 6,463.80369
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 7,469.211616
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 8,533.942312
North America,= BOF Integrated Steel Profit ($/mt),Unnamed: 9,361.388889
North America,= EAF Steel Profit ($/mt),Unnamed: 10,220.840099
North America,= EAF Steel Profit ($/mt),Unnamed: 11,184.331671
North America,= EAF Steel Profit ($/mt),Unnamed: 12,307.916578
North America,= EAF Steel Profit ($/mt),Unnamed: 13,468.607798
North America,= EAF Steel Profit ($/mt),Unnamed: 14,404.262312
North America,= EAF Steel Profit ($/mt),Unnamed: 15,324.908918
North America,= EAF Steel Profit ($/mt),Unnamed: 16,616.840024
North America,= EAF Steel Profit ($/mt),Unnamed: 17,317.524791
North America,= EAF Steel Profit ($/mt),Unnamed: 18,161.214422
North America,= EAF Steel Profit ($/mt),Unnamed: 19,357.455918
North America,= EAF Steel Profit ($/mt),Unnamed: 20,812.232456
North America,= EAF Steel Profit ($/mt),Unnamed: 21,650.558962
North America,= EAF Steel Profit ($/mt),Unnamed: 22,1335.653068
North America,= EAF Steel Profit ($/mt),Unnamed: 23,1376.647721
North America,= EAF Steel Profit ($/mt),Unnamed: 24,968.594648
North America,= EAF Steel Profit ($/mt),Unnamed: 25,647.926561
North America,= EAF Steel Profit ($/mt),Unnamed: 26,294.780472
North America,= EAF Steel Profit ($/mt),Unnamed: 27,109.31687
North America,= EAF Steel Profit ($/mt),Unnamed: 28,162.621369
North America,= EAF Steel Profit ($/mt),Unnamed: 29,258.154671
North America,= EAF Steel Profit ($/mt),Unnamed: 30,171.757275
North America,= EAF Steel Profit ($/mt),Unnamed: 31,209.940297
North America,= EAF Steel Profit ($/mt),Unnamed: 32,258.76917
North America,= EAF Steel Profit ($/mt),Unnamed: 33,306.594177
North America,= EAF Steel Profit ($/mt),Unnamed: 34,416.1442
North America,= EAF Steel Profit ($/mt),Unnamed: 35,504.107818
North America,= EAF Steel Profit ($/mt),Unnamed: 36,491.225445
North America,= EAF Steel Profit ($/mt),Unnamed: 37,302.927677
North America,= EAF Steel Profit ($/mt),Unnamed: 38,198.519598
North America,= EAF Steel Profit ($/mt),Unnamed: 39,188.624947
North America,= EAF Steel Profit ($/mt),Unnamed: 40,258.399737
North America,= EAF Steel Profit ($/mt),Unnamed: 41,268.620954
North America,= EAF Steel Profit ($/mt),Unnamed: 42,166.164776
North America,= EAF Steel Profit ($/mt),Unnamed: 43,287.726645
North America,= EAF Steel Profit ($/mt),Unnamed: 44,236.194557
North America,= EAF Steel Profit ($/mt),Unnamed: 45,138.93744
North America,= EAF Steel Profit ($/mt),Unnamed: 46,101.376502
North America,= EAF Steel Profit ($/mt),Unnamed: 5,490.827901
North America,= EAF Steel Profit ($/mt),Unnamed: 6,427.445765
North America,= EAF Steel Profit ($/mt),Unnamed: 7,436.446197
North America,= EAF Steel Profit ($/mt),Unnamed: 8,509.988488
North America,= EAF Steel Profit ($/mt),Unnamed: 9,324.816732
North America,BOF Revenue ($/mt),Unnamed: 10,767.1105083
North America,BOF Revenue ($/mt),Unnamed: 11,737.4268512
North America,BOF Revenue ($/mt),Unnamed: 12,857.2216097
North America,BOF Revenue ($/mt),Unnamed: 13,1055.466033
North America,BOF Revenue ($/mt),Unnamed: 14,994.4025105
North America,BOF Revenue ($/mt),Unnamed: 15,887.1172933
North America,BOF Revenue ($/mt),Unnamed: 16,1180.985497
North America,BOF Revenue ($/mt),Unnamed: 17,979.348656
North America,BOF Revenue ($/mt),Unnamed: 18,773.895344
North America,BOF Revenue ($/mt),Unnamed: 19,954.6779019
North America,BOF Revenue ($/mt),Unnamed: 20,1508.777881
North America,BOF Revenue ($/mt),Unnamed: 21,1406.192577
North America,BOF Revenue ($/mt),Unnamed: 22,2012.91542
North America,BOF Revenue ($/mt),Unnamed: 23,2057.71351
North America,BOF Revenue ($/mt),Unnamed: 24,1659.952506
North America,BOF Revenue ($/mt),Unnamed: 25,1286.150454
North America,BOF Revenue ($/mt),Unnamed: 26,820.9651433
North America,BOF Revenue ($/mt),Unnamed: 27,553.8122293
North America,BOF Revenue ($/mt),Unnamed: 28,564.8375877
North America,BOF Revenue ($/mt),Unnamed: 29,679.3316935
North America,BOF Revenue ($/mt),Unnamed: 30,599.6098721
North America,BOF Revenue ($/mt),Unnamed: 31,643.4084112
North America,BOF Revenue ($/mt),Unnamed: 32,714.1039779
North America,BOF Revenue ($/mt),Unnamed: 33,794.2851896
North America,BOF Revenue ($/mt),Unnamed: 34,902.8980937
North America,BOF Revenue ($/mt),Unnamed: 35,999.9151896
North America,BOF Revenue ($/mt),Unnamed: 36,1001.187346
North America,BOF Revenue ($/mt),Unnamed: 37,839.1993892
North America,BOF Revenue ($/mt),Unnamed: 38,695.4456792
North America,BOF Revenue ($/mt),Unnamed: 39,692.4773131
North America,BOF Revenue ($/mt),Unnamed: 40,692.9013649
North America,BOF Revenue ($/mt),Unnamed: 41,705.6229327
North America,BOF Revenue ($/mt),Unnamed: 42,594.5212448
North America,BOF Revenue ($/mt),Unnamed: 43,660.6733947
North America,BOF Revenue ($/mt),Unnamed: 44,644.1353572
North America,BOF Revenue ($/mt),Unnamed: 45,466.0334157
North America,BOF Revenue ($/mt),Unnamed: 46,432.9573407
North America,BOF Revenue ($/mt),Unnamed: 47,485.1157663
North America,BOF Revenue ($/mt),Unnamed: 5,1035.832415
North America,BOF Revenue ($/mt),Unnamed: 6,960.6903572
North America,BOF Revenue ($/mt),Unnamed: 7,957.0859129
North America,BOF Revenue ($/mt),Unnamed: 8,1016.241201
North America,BOF Revenue ($/mt),Unnamed: 9,864.2184719
North America,EAF Revenue ($/mt),Unnamed: 10,766.7376926
North America,EAF Revenue ($/mt),Unnamed: 11,737.0684617
North America,EAF Revenue ($/mt),Unnamed: 12,856.805
North America,EAF Revenue ($/mt),Unnamed: 13,1054.953077
North America,EAF Revenue ($/mt),Unnamed: 14,993.9192309
North America,EAF Revenue ($/mt),Unnamed: 15,886.6861543
North America,EAF Revenue ($/mt),Unnamed: 16,1180.411538
North America,EAF Revenue ($/mt),Unnamed: 17,978.8726926
North America,EAF Revenue ($/mt),Unnamed: 18,773.5192309
North America,EAF Revenue ($/mt),Unnamed: 19,954.2139284
North America,EAF Revenue ($/mt),Unnamed: 20,1508.044615
North America,EAF Revenue ($/mt),Unnamed: 21,1405.509167
North America,EAF Revenue ($/mt),Unnamed: 22,2011.937143
North America,EAF Revenue ($/mt),Unnamed: 23,2056.713462
North America,EAF Revenue ($/mt),Unnamed: 24,1659.145769
North America,EAF Revenue ($/mt),Unnamed: 25,1285.525385
North America,EAF Revenue ($/mt),Unnamed: 26,820.5661543
North America,EAF Revenue ($/mt),Unnamed: 27,553.5430766
North America,EAF Revenue ($/mt),Unnamed: 28,564.5630766
North America,EAF Revenue ($/mt),Unnamed: 29,679.0015383
North America,EAF Revenue ($/mt),Unnamed: 30,599.3184617
North America,EAF Revenue ($/mt),Unnamed: 31,643.0957148
North America,EAF Revenue ($/mt),Unnamed: 32,713.7569234
North America,EAF Revenue ($/mt),Unnamed: 33,793.899167
North America,EAF Revenue ($/mt),Unnamed: 34,902.4592852
North America,EAF Revenue ($/mt),Unnamed: 35,999.4292309
North America,EAF Revenue ($/mt),Unnamed: 36,1000.700769
